,Unnamed: 0,Text#,Type,Issued,Title,Language,Authors,Subjects,LoCC,Bookshelves,locc_,book_url
75,297,316,Text,2008-07-05,The Golden Road,en,"Montgomery, L. M. (Lucy Maud), 1874-1942","Prince Edward Island -- Juvenile fiction; Friendship -- Juvenile fiction; Children's stories, Canadian; Authorship -- Juvenile fiction; Publishers and publishing -- Juvenile fiction",PZ; PS,Children's Literature; Canada,"['PZ', 'PS']",http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/3/1/316/316.txt
76,302,321,Text,2008-07-09,Moran of the Lady Letty,en,"Norris, Frank, 1870-1902",Sea stories; Adventure stories; California -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/3/2/321/321.txt
77,305,324,Text,2008-07-09,A Knight of the Cumberland,en,"Fox, John, Jr., 1862-1919",Historical fiction; Country life -- Fiction; Kentucky -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/3/2/324/324.txt
78,308,327,Text,1995-09-01,The Princess Aline,en,"Davis, Richard Harding, 1864-1916",Young men -- Fiction; Princesses -- Fiction,PS,"Bestsellers, American, 1895-1923",['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/3/2/327/327.txt
79,311,330,Text,2006-03-15,Where There's a Will,en,"Rinehart, Mary Roberts, 1876-1958",Humorous stories; Detective and mystery stories; Love stories; Man-woman relationships -- Fiction; Health resorts -- Fiction; Impersonation -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/3/3/330/330.txt
80,312,331,Text,1995-09-01,The Mucker,en,"Burroughs, Edgar Rice, 1875-1950",Adventure stories; American fiction -- 20th century,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/3/3/331/331.txt
81,313,332,Text,2008-07-02,The Burial of the Guns,en,"Page, Thomas Nelson, 1853-1922",Short stories; United States -- Social life and customs -- 19th century -- Fiction,PS,US Civil War,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/3/3/332/332.txt
82,315,334,Text,1995-09-01,Episodes in Van Bibber's Life,en,"Davis, Richard Harding, 1864-1916","Fiction; Short stories, American",PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/3/3/334/334.txt
83,316,335,Text,1995-09-01,Frances Waldeaux: A Novel,en,"Davis, Rebecca Harding, 1831-1910",Voyages and travels -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/3/3/335/335.txt
84,320,339,Text,2008-07-05,Old Indian Days,en,"Eastman, Charles A., 1858-1939",Indians of North America -- Fiction; Dakota Indians -- Fiction,PS,Native America,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/3/3/339/339.txt
85,327,346,Text,1995-10-01,"The Troll Garden, and Selected Stories",en,"Cather, Willa, 1873-1947",Short stories; United States -- Social life and customs -- Fiction; Man-woman relationships -- Fiction; Nebraska -- Social life and customs -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/3/4/346/346.txt
86,330,349,Text,1995-10-01,The Harvester,en,"Stratton-Porter, Gene, 1863-1924",Herbalists -- Fiction; Didactic fiction; Indiana -- Fiction,PS,"Bestsellers, American, 1895-1923",['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/3/4/349/349-0.txt
87,331,350,Text,2008-07-03,Fanny Herself,en,"Ferber, Edna, 1885-1968",Autobiographical fiction; Domestic fiction; Bildungsromans; Mothers and daughters -- Fiction; Jewish fiction; Jewish families -- Fiction; Jewish girls -- Fiction; Wisconsin -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/3/5/350/350.txt
88,333,352,Text,1995-11-01,Buttered Side Down: Stories,en,"Ferber, Edna, 1885-1968",Short stories; United States -- Social life and customs -- 20th century -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/3/5/352/352.txt
89,339,358,Text,1995-11-01,The Scarlet Car,en,"Davis, Richard Harding, 1864-1916",Humorous stories; Love stories; Automobiles -- Fiction; Automobile driving -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/3/5/358/358.txt
90,342,361,Text,2008-07-11,Miss Billy — Married,en,"Porter, Eleanor H. (Eleanor Hodgman), 1868-1920",Domestic fiction; Married women -- Fiction; Marriage -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/3/6/361/361-0.txt
91,343,362,Text,2008-07-11,Miss Billy's Decision,en,"Porter, Eleanor H. (Eleanor Hodgman), 1868-1920",Love stories; Man-woman relationships -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/3/6/362/362.txt
92,344,363,Text,2008-07-11,The Oakdale Affair,en,"Burroughs, Edgar Rice, 1875-1950",Adventure stories; Mystery fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/3/6/363/363.txt
93,345,364,Text,1995-11-01,The Mad King,en,"Burroughs, Edgar Rice, 1875-1950",Fantasy fiction; Impostors and imposture -- Fiction; Adventure stories; Kings and rulers -- Fiction; Mistaken identity -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/3/6/364/364-0.txt
94,347,366,Text,2006-03-15,Bab: A Sub-Deb,en,"Rinehart, Mary Roberts, 1876-1958",Debutantes -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/3/6/366/366.txt
95,348,367,Text,2008-07-11,The Country of the Pointed Firs,en,"Jewett, Sarah Orne, 1849-1909",Maine -- Fiction; Psychological fiction; Pastoral fiction; Women authors -- Fiction; Authorship -- Fiction; Country life -- Fiction; Seaside resorts -- Fiction; Summer resorts -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/3/6/367/367.txt
96,350,369,Text,2008-07-11,The Outlaw of Torn,en,"Burroughs, Edgar Rice, 1875-1950","Historical fiction; Outlaws -- Fiction; Great Britain -- History -- Henry III, 1216-1272 -- Fiction",PS,Science Fiction,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/3/6/369/369-0.txt
97,356,375,Text,1995-12-01,An Occurrence at Owl Creek Bridge,en,"Bierce, Ambrose, 1842-1914?","Short stories; United States -- History -- Civil War, 1861-1865 -- Fiction; Prisoners -- Fiction",PS,Horror; US Civil War,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/3/7/375/375-0.txt
98,365,384,Text,1996-01-01,The Lost Prince,en,"Burnett, Frances Hodgson, 1849-1924",People with disabilities -- Fiction; Fathers and sons -- Fiction; Princes -- Fiction; Refugees -- Fiction,PZ; PS,Children's Literature,"['PZ', 'PS']",http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/3/8/384/384.txt
99,366,385,Text,1996-01-01,"The Redheaded Outfield, and Other Baseball Stories",en,"Grey, Zane, 1872-1939","Fiction; Short stories; Baseball stories, American",PS,Western,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/3/8/385/385.txt
100,369,388,Text,2004-10-19,The Crossing,en,"Churchill, Winston, 1871-1947","Historical fiction; Frontier and pioneer life -- Fiction; Louisiana -- Fiction; Northwest, Old -- History -- Revolution, 1775-1783 -- Fiction; Kentucky -- Fiction; Clark, George Rogers, 1752-1818 -- Fiction",PS,"Bestsellers, American, 1895-1923",['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/3/8/388/388-8.txt
101,377,396,Text,1996-01-01,"The Lady, or the Tiger?",en,"Stockton, Frank R., 1834-1902",Short stories; Choice -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/3/9/396/396.txt
102,380,399,Text,2006-01-16,Cast Upon the Breakers,en,"Alger, Horatio, Jr., 1832-1899",Orphans -- Juvenile fiction; Conduct of life -- Juvenile fiction; Friendship -- Juvenile fiction; Poverty -- Juvenile fiction; New York (N.Y.) -- History -- 1865-1898 -- Juvenile fiction,PZ; PS,Children's Fiction,"['PZ', 'PS']",http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/3/9/399/399.txt
103,382,401,Text,1996-01-01,Blix,en,"Norris, Frank, 1870-1902",Courtship -- Fiction; Rich people -- Fiction; Manners and customs -- Fiction; Man-woman relationships -- Fiction; California -- Fiction; Journalists -- Fiction; San Francisco (Calif.) -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/4/0/401/401.txt
104,383,402,Text,2006-03-15,Penrod,en,"Tarkington, Booth, 1869-1946",Humorous stories; Bildungsromans; Boys -- Fiction; Middle West -- Fiction,PS,"Best Books Ever Listings; Bestsellers, American, 1895-1923",['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/4/0/402/402.txt
105,384,403,Text,1996-01-01,Soldiers of Fortune,en,"Davis, Richard Harding, 1864-1916",Love stories; Political fiction; Triangles (Interpersonal relations) -- Fiction; Adventure stories; South America -- Fiction; Revolutions -- Fiction; Soldiers of fortune -- Fiction; Mines and mineral resources -- Fiction; Americans -- South America -- Fiction; Mining engineers -- Fiction,PS,"Bestsellers, American, 1895-1923",['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/4/0/403/403.txt
106,388,407,Text,1996-01-01,The Reporter Who Made Himself King,en,"Davis, Richard Harding, 1864-1916",Short stories; Journalists -- 19th century -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/4/0/407/407.txt
107,391,410,Text,1996-01-01,Hell Fer Sartain and Other Stories,en,"Fox, John, Jr., 1862-1919",Short stories; Mountain life -- Fiction; Cumberland Mountains -- Fiction; Kentucky -- Social life and customs -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/4/1/410/410.txt
108,392,411,Text,1996-01-01,The King's Jackal,en,"Davis, Richard Harding, 1864-1916",Kings and rulers -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/4/1/411/411.txt
109,397,416,Text,1996-02-01,"Winesburg, Ohio: A Group of Tales of Ohio Small Town Life",en,"Anderson, Sherwood, 1876-1941",City and town life -- Fiction; Pastoral fiction; Ohio -- Social life and customs -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/4/1/416/416-0.txt
110,408,427,Text,1996-02-01,The Great War Syndicate,en,"Stockton, Frank R., 1834-1902",Science fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/4/2/427/427.txt
111,410,429,Text,1996-02-01,"The Magic Egg, and Other Stories",en,"Stockton, Frank R., 1834-1902",Short stories; United States -- Social life and customs -- 19th century -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/4/2/429/429.txt
112,411,430,Text,2004-12-15,The Grain of Dust: A Novel,en,"Phillips, David Graham, 1867-1911; Wenzell, A. B. (Albert Beck), 1864-1917 [Illustrator]",Love stories; Man-woman relationships -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/4/3/430/430.txt
113,412,431,Text,1996-02-01,The Fortune Hunter,en,"Phillips, David Graham, 1867-1911",Man-woman relationships -- Fiction; Mystery fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/4/3/431/431.txt
114,413,432,Text,1996-02-01,The Ambassadors,en,"James, Henry, 1843-1916",Psychological fiction; Young men -- Fiction; Paris (France) -- Fiction; Man-woman relationships -- Fiction; Americans -- France -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/4/3/432/432-0.txt
115,414,433,Text,1996-02-01,The Conflict,en,"Phillips, David Graham, 1867-1911",Political fiction; Man-woman relationships -- Fiction; Social classes -- United States -- Fiction; Women -- Social conditions -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/4/3/433/433.txt
116,415,434,Text,1996-02-01,The Circular Staircase,en,"Rinehart, Mary Roberts, 1876-1958",Country homes -- Fiction; Murder -- Investigation -- Fiction; Mystery fiction; Middle-aged women -- Fiction,PS,Detective Fiction,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/4/3/434/434-0.txt
117,421,440,Text,1996-02-01,Just David,en,"Porter, Eleanor H. (Eleanor Hodgman), 1868-1920",Orphans -- Juvenile fiction; Mountain life -- Juvenile fiction; Boys -- Juvenile fiction; United States -- Juvenile fiction; Violinists -- Juvenile fiction; Adoption -- Juvenile fiction; Identity (Philosophical concept) -- Juvenile fiction,PZ; PS,"Bestsellers, American, 1895-1923","['PZ', 'PS']",http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/4/4/440/440.txt
118,428,447,Text,1996-02-01,Maggie: A Girl of the Streets,en,"Crane, Stephen, 1871-1900",New York (N.Y.) -- Fiction; Psychological fiction; Poor families -- Fiction; Poor women -- Fiction; Prostitutes -- Fiction; Suicide victims -- Fiction; Slums -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/4/4/447/447.txt
119,431,450,Text,1996-03-01,Susan Lenox: Her Fall and Rise,en,"Phillips, David Graham, 1867-1911",Prostitutes -- Fiction; Women -- United States -- Fiction; Actresses -- Fiction,PS,Banned Books from Anne Haight's list,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/4/5/450/450.txt
120,434,453,Text,1996-03-01,Emma McChesney and Co.,en,"Ferber, Edna, 1885-1968","Short stories; McChesney, Emma (Fictitious character) -- Fiction; Traveling sales personnel -- Fiction; Women sales personnel -- Fiction; Businesswomen -- Fiction",PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/4/5/453/453.txt
121,438,457,Text,1996-03-01,The Price She Paid,en,"Phillips, David Graham, 1867-1911",Domestic fiction; Man-woman relationships -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/4/5/457/457.txt
122,440,459,Text,2006-03-15,The White People,en,"Burnett, Frances Hodgson, 1849-1924",Castles -- Fiction; Country life -- Fiction; Scotland -- Fiction; Ghost stories,PZ; PS,,"['PZ', 'PS']",http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/4/5/459/459.txt
123,441,460,Text,1996-03-01,The Dawn of a To-morrow,en,"Burnett, Frances Hodgson, 1849-1924; Yohn, F. C. (Frederick Coffay), 1875-1933 [Illustrator]",England -- Fiction; Poor -- Fiction,PS,Children's Literature,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/4/6/460/460.txt
124,443,462,Text,2006-03-15,"The Errand Boy; Or, How Phil Brent Won Success",en,"Alger, Horatio, Jr., 1832-1899",Orphans -- Juvenile fiction; Conduct of life -- Juvenile fiction; Fathers and sons -- Juvenile fiction; Inheritance and succession -- Juvenile fiction; Youth -- Conduct of life -- Juvenile fiction; Diligence -- Juvenile fiction; Success -- Juvenile fiction; Self-reliance -- Juvenile fiction; Stepmothers -- Juvenile fiction; New York (N.Y.) -- History -- 1865-1898 -- Juvenile fiction; Street life -- Juvenile fiction; Impostors and imposture -- Juvenile fiction,PZ; PS,Children's Fiction,"['PZ', 'PS']",http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/4/6/462/462.txt
125,444,463,Text,1996-03-01,The Red Badge of Courage: An Episode of the American Civil War,en,"Crane, Stephen, 1871-1900","Historical fiction; War stories; United States -- History -- Civil War, 1861-1865 -- Fiction; Virginia -- History -- Civil War, 1861-1865 -- Fiction; Chancellorsville, Battle of, Chancellorsville, Va., 1863 -- Fiction",PS,"US Civil War; Historical Fiction; Bestsellers, American, 1895-1923",['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/4/6/463/463.txt
126,453,472,Text,1996-03-01,The House Behind the Cedars,en,"Chesnutt, Charles W. (Charles Waddell), 1858-1932",Didactic fiction; Psychological fiction; Domestic fiction; African Americans -- Fiction; Southern States -- Fiction; Passing (Identity) -- Fiction; African American women -- Fiction; Racism -- Fiction; Racially mixed people -- Fiction,PS,African American Writers,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/4/7/472/472.txt
127,459,478,Text,1996-03-01,The Cost,en,"Phillips, David Graham, 1867-1911",Domestic fiction; Man-woman relationships -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/4/7/478/478.txt
128,461,480,Text,1996-03-01,"""Undo"": A Novel",en,"Hutsko, Joe, 1963-",Didactic fiction; Computer industry -- California -- Santa Clara County -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/4/8/480/480.txt
129,462,481,Text,1996-04-01,In the Bishop's Carriage,en,"Michelson, Miriam, 1870-1942",Detective and mystery stories; Adventure stories; Crime -- Fiction; Theft -- Fiction,PS,"Bestsellers, American, 1895-1923",['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/4/8/481/481.txt
130,464,483,Text,1996-04-01,The Conquest of Canaan,en,"Tarkington, Booth, 1869-1946",City and town life -- Fiction; Indiana -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/4/8/483/483.txt
131,470,489,Text,1996-04-01,One Basket,en,"Ferber, Edna, 1885-1968",Short stories; United States -- Social life and customs -- 20th century -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/4/8/489/489.txt
132,472,491,Text,1996-04-01,Rezanov,en,"Atherton, Gertrude Franklin Horn, 1857-1948","Rezanov, Nikolai Petrovich, 1764-1807 -- Fiction; California -- History -- Fiction",PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/4/9/491/491.txt
133,479,498,Text,1996-04-01,Rebecca of Sunnybrook Farm,en,"Wiggin, Kate Douglas Smith, 1856-1923",Girls -- Juvenile fiction; Aunts -- Juvenile fiction; New England -- Juvenile fiction,PZ; PS,"Children's Literature; Bestsellers, American, 1895-1923","['PZ', 'PS']",http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/4/9/498/498.txt
134,483,502,Text,1996-04-01,Desert Gold,en,"Grey, Zane, 1872-1939",Western stories; American fiction -- 20th century,PS,Western,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/5/0/502/502.txt
